Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-05-01,5,23:00,2278.91,1978.91,1919.5427,2347.2772999999997,7.2,7.3,0.09999999999999964,16408.152,191.95426999999933,16600.106269999997,35.93673000000126,4.92283972602757
2024-05-02,5,00:00,2649.01,750.0,727.5,2728.4803,7.2,7.3,0.09999999999999964,19072.872000000003,72.74999999999974,19145.622000000003,192.15099999999802,26.322054794520277
2024-05-02,5,01:00,2574.0,700.0,679.0,2651.2200000000003,7.2,7.3,0.09999999999999964,18532.8,67.89999999999976,18600.7,189.5,25.958904109589042
2024-05-02,5,02:00,2333.33,700.0,679.0,2403.3299,7.2,7.3,0.09999999999999964,16799.976,67.89999999999976,16867.876,165.43299999999726,22.662054794520174
2024-05-02,5,03:00,2277.68,700.0,679.0,2346.0104,7.2,7.3,0.09999999999999964,16399.296,67.89999999999976,16467.196,159.86799999999857,21.899726027397065
2024-05-02,5,04:00,2232.38,2232.38,2165.4086,2299.3514,7.2,7.3,0.09999999999999964,16073.136,216.54085999999924,16289.67686,6.697140000000218,0.9174164383561942
2024-05-02,5,05:00,2174.0,2174.0,2108.7799999999997,2239.2200000000003,7.2,7.3,0.09999999999999964,15652.800000000001,210.87799999999922,15863.678,6.521999999999025,0.893424657534113
2024-05-02,5,06:00,1608.49,700.0,679.0,1656.7447,7.2,7.3,0.09999999999999964,11581.128,67.89999999999976,11649.028,92.9489999999987,12.732739726027221
2024-05-02,5,07:00,2400.0,700.0,679.0,2472.0,7.2,7.3,0.09999999999999964,17280.0,67.89999999999976,17347.9,172.09999999999854,23.575342465753227
2024-05-02,5,08:00,2680.01,2691.04,2599.6097,2771.7712,7.2,7.3,0.09999999999999964,19296.072000000004,259.96096999999907,19556.032970000004,8.040029999996477,1.1013739726022571
2024-05-02,5,09:00,2672.0,2692.04,2591.84,2772.8012,7.2,7.3,0.09999999999999964,19238.4,259.1839999999991,19497.584,8.015999999999622,1.0980821917807702
2024-05-02,5,10:00,2433.33,2692.03,2360.3300999999997,2772.7909000000004,7.2,7.3,0.09999999999999964,17519.976,236.03300999999914,17756.009009999998,7.299989999999525,0.9999986301369213
2024-05-02,5,11:00,2501.99,2692.03,2426.9302999999995,2772.7909000000004,7.2,7.3,0.09999999999999964,18014.327999999998,242.69302999999908,18257.021029999996,7.50597000000198,1.028215068493422
2024-05-02,5,12:00,2098.39,2655.0,2035.4382999999998,2734.65,7.2,7.3,0.09999999999999964,15108.408,203.54382999999925,15311.951829999998,6.295170000001235,0.8623520547946898
2024-05-02,5,13:00,2282.0,2655.0,2213.54,2734.65,6.5,7.3,0.7999999999999998,14833.0,1770.8319999999997,16603.832,54.76800000000003,7.502465753424661
2024-05-02,5,14:00,2497.18,2691.0,2422.2646,2771.73,6.5,7.3,0.7999999999999998,16231.669999999998,1937.8116799999996,18169.481679999997,59.93231999999989,8.209906849315054
2024-05-02,5,15:00,2392.72,2691.0,2320.9383999999995,2771.73,6.5,7.3,0.7999999999999998,15552.679999999998,1856.7507199999993,17409.430719999997,57.42528000000311,7.866476712329193
2024-05-02,5,16:00,2674.47,2691.08,2594.2358999999997,2771.8124,6.5,7.3,0.7999999999999998,17384.055,2075.3887199999995,19459.44372,64.18727999999828,8.792778082191546
2024-05-02,5,17:00,2700.0,2700.0,2619.0,2781.0,6.5,7.3,0.7999999999999998,17550.0,2095.1999999999994,19645.2,64.79999999999927,8.876712328767024
2024-05-02,5,18:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-05-02,5,19:00,2700.0,2700.0,2619.0,2781.0,7.2,7.3,0.09999999999999964,19440.0,261.89999999999907,19701.899999999998,8.100000000002183,1.1095890410961895
2024-05-02,5,20:00,2700.0,2700.0,2619.0,2781.0,7.2,7.2,0.0,19440.0,0.0,19440.0,0.0,0.0
2024-05-02,5,21:00,2700.0,2700.0,2619.0,2781.0,7.2,7.25,0.04999999999999982,19440.0,130.94999999999953,19570.95,4.049999999999272,0.5586206896550721
2024-05-02,5,22:00,2700.0,2700.0,2619.0,2781.0,7.2,7.38,0.17999999999999972,19440.0,471.4199999999993,19911.42,14.580000000001746,1.9756097560977977
