Tarih,Ay,Saat,PTF,SMF,Poz_DF,Neg_DF,KGUP,URETIM,Dengesizlik,GOP_Geliri,Dengesizlik_Tutarı,Net_Gelir,Dengesizlik_Maliyeti,Birim_DM
2024-01-05,1,04:00,2250.01,700.0,679.0,2317.5103000000004,6.8,3.0,-3.8,15300.068000000001,-8806.53914,6493.52886,256.5011400000003,85.5003800000001
2024-01-05,1,05:00,2295.0,700.0,679.0,2363.85,3.3,1.01,-2.29,7573.5,-5413.2164999999995,2160.2835000000005,157.66649999999936,156.10544554455382
2024-01-05,1,06:00,2325.0,1411.0,1368.67,2394.75,1.2,0.0,-1.2,2790.0,-2873.7,-83.69999999999982,83.69999999999982,0.0
2024-01-05,1,07:00,2288.01,1111.0,1077.67,2356.6503000000002,0.2,0.0,-0.2,457.6020000000001,-471.33006000000006,-13.72805999999997,13.72805999999997,0.0
2024-01-05,1,08:00,2584.01,1888.0,1831.36,2661.5303000000004,0.1,0.0,-0.1,258.401,-266.15303000000006,-7.7520300000000475,7.7520300000000475,0.0
2024-01-05,1,09:00,2689.0,2693.01,2608.33,2773.8003000000003,0.1,0.0,-0.1,268.90000000000003,-277.38003000000003,-8.48003,8.48003,0.0
2024-01-05,1,10:00,2469.21,1851.0,1795.47,2543.2863,0.1,0.0,-0.1,246.92100000000002,-254.32863000000003,-7.407630000000012,7.407630000000012,0.0
2024-01-05,1,11:00,2549.0,2549.0,2472.5299999999997,2625.4700000000003,0.1,0.0,-0.1,254.9,-262.547,-7.64700000000002,7.64700000000002,0.0
2024-01-05,1,12:00,2124.0,1651.0,1601.47,2187.7200000000003,0.1,0.0,-0.1,212.4,-218.77200000000005,-6.3720000000000425,6.3720000000000425,0.0
2024-01-05,1,13:00,2015.0,560.0,543.1999999999999,2075.4500000000003,0.3,0.0,-0.3,604.5,-622.6350000000001,-18.135000000000105,18.135000000000105,0.0
2024-01-05,1,14:00,2448.0,1200.0,1164.0,2521.44,0.6,0.0,-0.6,1468.8,-1512.864,-44.06400000000008,44.06400000000008,0.0
2024-01-05,1,15:00,2399.99,1111.0,1077.67,2471.9896999999996,1.2,0.0,-1.2,2879.988,-2966.3876399999995,-86.39963999999964,86.39963999999964,0.0
2024-01-05,1,16:00,2625.0,1306.0,1266.82,2703.75,1.9,3.94,2.04,4987.5,2584.3127999999997,7571.8128,2770.6872000000003,703.2201015228427
2024-01-05,1,17:00,2700.0,1900.0,1843.0,2781.0,2.3,6.79,4.49,6209.999999999999,8275.07,14485.07,3847.9300000000003,566.7054491899853
2024-01-05,1,18:00,2700.0,2100.0,2037.0,2781.0,2.5,0.0,-2.5,6750.0,-6952.5,-202.5,202.5,0.0
2024-01-05,1,19:00,2689.0,2100.0,2037.0,2769.67,2.6,4.81,2.2099999999999995,6991.400000000001,4501.769999999999,11493.169999999998,1440.92,299.5675675675676
2024-01-05,1,20:00,2649.0,2100.0,2037.0,2728.4700000000003,2.6,8.32,5.720000000000001,6887.400000000001,11651.640000000001,18539.04,3500.6399999999994,420.74999999999994
2024-01-05,1,21:00,2452.0,1851.0,1795.47,2525.56,2.4,2.78,0.3799999999999999,5884.8,682.2785999999999,6567.0786,249.48139999999967,89.74151079136679
2024-01-05,1,22:00,2294.01,1794.01,1740.1897,2362.8303,2.3,0.0,-2.3,5276.223,-5434.50969,-158.2866899999999,158.2866899999999,0.0
2024-01-05,1,23:00,2288.01,1851.0,1795.47,2356.6503000000002,2.4,0.0,-2.4,5491.224,-5655.96072,-164.73671999999988,164.73671999999988,0.0
2024-01-06,1,00:00,2295.0,1751.0,1698.47,2363.85,2.6,0.0,-2.6,5967.0,-6146.01,-179.01000000000022,179.01000000000022,0.0
2024-01-06,1,01:00,2247.99,1800.0,1746.0,2315.4296999999997,2.9,0.0,-2.9,6519.170999999999,-6714.746129999999,-195.57512999999926,195.57512999999926,0.0
2024-01-06,1,02:00,2295.32,2295.32,2226.4604,2364.1796000000004,3.7,0.0,-3.7,8492.684000000001,-8747.464520000001,-254.78052000000025,254.78052000000025,0.0
2024-01-06,1,03:00,2149.98,2149.98,2085.4806,2214.4794,4.7,0.0,-4.7,10104.906,-10408.05318,-303.14717999999993,303.14717999999993,0.0
2024-01-06,1,04:00,2015.0,1616.0,1567.52,2075.4500000000003,5.5,0.0,-5.5,11082.5,-11414.975000000002,-332.4750000000022,332.4750000000022,0.0
2024-01-06,1,05:00,2049.0,2044.0,1982.6799999999998,2110.4700000000003,6.2,0.0,-6.2,12703.800000000001,-13084.914000000002,-381.1140000000014,381.1140000000014,0.0
2024-01-06,1,06:00,2239.99,2239.98,2172.7806,2307.1897,7.2,0.0,-7.2,16127.927999999998,-16611.76584,-483.83784000000196,483.83784000000196,0.0
2024-01-06,1,07:00,2400.01,1900.01,1843.0096999999998,2472.0103000000004,9.1,0.0,-9.1,21840.091,-22495.29373,-655.2027300000009,655.2027300000009,0.0
2024-01-06,1,08:00,2700.0,2100.0,2037.0,2781.0,11.9,6.53,-5.37,32130.0,-14933.970000000001,17196.03,434.97000000000116,66.61102603369083
2024-01-06,1,09:00,2700.0,2100.0,2037.0,2781.0,15.3,46.25,30.95,41310.0,63045.15,104355.15,20519.850000000006,443.6724324324326
2024-01-06,1,10:00,2380.0,630.0,611.1,2451.4,20.0,50.43,30.43,47600.0,18595.773,66195.773,53827.62699999999,1067.373131072774
2024-01-06,1,11:00,1500.0,560.0,543.1999999999999,1545.0,25.6,52.79,27.189999999999998,38400.0,14769.607999999997,53169.60799999999,26015.392000000007,492.8090926311803
2024-01-06,1,12:00,980.0,1.2,1.164,1009.4,33.1,48.74,15.64,32438.0,18.20496,32456.20496,15308.995040000005,314.0950972507182
2024-01-06,1,13:00,1204.64,1.0,0.97,1240.7792000000002,40.8,54.26,13.46,49149.312,13.0562,49162.3682,16201.398200000003,298.58824548470335
2024-01-06,1,14:00,1349.99,1.2,1.164,1390.4897,44.6,47.88,3.280000000000001,60209.554000000004,3.817920000000001,60213.371920000005,4424.149279999998,92.40077861319962
2024-01-06,1,15:00,1349.99,240.0,232.79999999999998,1390.4897,45.5,60.13,14.630000000000003,61424.545,3405.8640000000005,64830.409,16344.489700000006,271.819220023283
2024-01-06,1,16:00,1643.9,630.0,611.1,1693.217,44.6,56.73,12.129999999999995,73317.94,7412.642999999997,80730.583,12527.864000000001,220.83313943239912
2024-01-06,1,17:00,2599.98,1800.0,1746.0,2677.9794,40.8,22.16,-18.639999999999997,106079.184,-49917.536016,56161.647983999996,1453.9088160000028,65.60960361010844
2024-01-06,1,18:00,2601.44,2000.0,1940.0,2679.4832,37.8,23.81,-13.989999999999998,98334.432,-37485.969968,60848.462032,1091.8243679999941,45.85570634187292
2024-01-06,1,19:00,2424.99,1924.99,1867.2403,2497.7396999999996,38.3,50.44,12.14,92877.11699999998,22668.297242,115545.41424199998,6771.081357999996,134.240312410785
2024-01-06,1,20:00,2325.0,650.0,630.5,2394.75,39.0,63.23,24.229999999999997,90675.0,15277.014999999998,105952.015,41057.735,649.3394749327852
2024-01-06,1,21:00,2239.99,625.0,606.25,2307.1897,39.1,65.87,26.770000000000003,87583.609,16229.312500000002,103812.9215,43735.21979999999,663.962650675573
2024-01-06,1,22:00,1204.63,500.0,485.0,1240.7689000000003,38.7,60.01,21.309999999999995,46619.181000000004,10335.349999999999,56954.531,15335.315300000002,255.54599733377773
2024-01-06,1,23:00,250.01,250.01,242.50969999999998,257.5103,38.9,54.6,15.700000000000003,9725.389,3807.4022900000004,13532.79129,117.75471000000107,2.15667967032969
2024-01-07,1,00:00,1349.98,1349.97,1309.4709,1390.4794,40.2,60.39,20.189999999999998,54269.196,26438.217470999996,80707.413471,817.8787289999891,13.54328082463966
